codigo_ine,nombre,provincia,ccaa,poblacion,superficie_km2,lat_centro,lon_centro,n_alojamientos_osm,n_vut_oficial,plazas_vut,n_vut_con_plazas,pct_vut_con_plazas,n_vut_geolocalizadas,pct_vut_geolocalizadas,plazas_hoteleras,n_establecimientos_hoteleros,origen_hotelero,n_restauracion,n_atracciones,n_camping,n_transporte,origen_osm,origen_vut,cobertura_vut,saturacion_plazas_1000hab,densidad_plazas_km2,plazas_totales,saturacion_total_1000hab,pct_plazas_hoteleras,n_servicios,densidad_servicios_km2,servicios_1000hab,dist_transporte_km,atracciones_1000hab,indice_demanda,indice_saturacion,indice_oportunidad,indice_riesgo
22206,Sangarrén,Huesca,Aragón,233,32.2333,42.0116268195616,-0.4545958076436969,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,8.0,0.0,21.1,,,
22207,San Juan de Plan,Huesca,Aragón,145,55.6784,42.62268841012949,0.38668084706051,2,,,,,,,,,eoh_provincia,1,3,0,0,join_espacial,sin_dato,sin_registro,,,,,,4,0.072,27.59,13.18,20.69,74.7,,,
22208,Santa Cilia,Huesca,Aragón,244,28.0796,42.563217902191866,-0.7156264510275615,2,,,,,,,,,eoh_provincia,2,2,1,1,join_espacial,sin_dato,sin_registro,,,,,,4,0.142,16.39,1.2,8.2,83.4,,,
22209,Santa Cruz de la Serós,Huesca,Aragón,193,26.966,42.53309640466666,-0.6824422397648565,5,,,,,,,,,eoh_provincia,3,5,0,0,join_espacial,sin_dato,sin_registro,,,,,,8,0.297,41.45,5.47,25.91,88.1,,,
22212,Santaliestra y San Quílez,Huesca,Aragón,78,23.36,42.31752742582755,0.3595707827558594,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,14.56,0.0,16.6,,,
22213,Sariñena,Huesca,Aragón,4113,275.7199,41.76933928152953,-0.1777349122823897,0,,,,,,,,,eoh_provincia,0,1,2,1,join_espacial,sin_dato,sin_registro,,,,,,1,0.004,0.24,5.33,0.24,38.4,,,
22214,Secastilla,Huesca,Aragón,142,47.4675,42.19562424161244,0.2572209984143014,2,,,,,,,,,eoh_provincia,1,3,0,0,join_espacial,sin_dato,sin_registro,,,,,,4,0.084,28.17,7.73,21.13,79.4,,,
22215,Seira,Huesca,Aragón,149,69.2049,42.49907931822784,0.3975549755501048,0,,,,,,,,,eoh_provincia,0,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.014,6.71,7.46,6.71,62.3,,,
22217,Sena,Huesca,Aragón,490,104.7581,41.67349865884928,-0.0924431562619549,1,,,,,,,,,eoh_provincia,1,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.019,4.08,12.77,2.04,51.0,,,
22218,Senés de Alcubierre,Huesca,Aragón,49,20.535,41.90315738051373,-0.5108285735722132,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,6.79,0.0,22.1,,,
22220,Sesa,Huesca,Aragón,167,30.8525,41.99625797631694,-0.2458530889353618,0,,,,,,,,,eoh_provincia,2,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,3,0.097,17.96,10.9,5.99,72.7,,,
22221,Sesué,Huesca,Aragón,120,5.2328,42.54999661578414,0.4779942247414158,0,,,,,,,,,eoh_provincia,1,1,1,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.382,16.67,2.69,8.33,85.5,,,
22222,Siétamo,Huesca,Aragón,697,49.0059,42.14078022664838,-0.2569748553726237,0,,,,,,,,,eoh_provincia,1,2,0,0,join_espacial,sin_dato,sin_registro,,,,,,3,0.061,4.3,8.78,2.87,58.8,,,
22223,Sopeira,Huesca,Aragón,84,44.4594,42.33856509656242,0.7204977838026114,0,,,,,,,,,eoh_provincia,0,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.022,11.9,18.72,11.9,62.5,,,
22225,Tamarite de Litera,Huesca,Aragón,3464,110.8777,41.81553151622537,0.3827964849018739,1,,,,,,,,,eoh_provincia,8,0,1,1,join_espacial,sin_dato,sin_registro,,,,,,8,0.072,2.31,4.11,0.0,45.4,,,
22226,Tardienta,Huesca,Aragón,952,90.6649,41.95665902654443,-0.5670080366464048,1,,,,,,,,,eoh_provincia,0,1,0,2,join_espacial,sin_dato,sin_registro,,,,,,1,0.011,1.05,2.13,1.05,48.0,,,
22227,Tella-Sin,Huesca,Aragón,208,89.6663,42.593339019438105,0.2167064222617302,3,,,,,,,,,eoh_provincia,4,8,2,0,join_espacial,sin_dato,sin_registro,,,,,,12,0.134,57.69,22.9,38.46,77.1,,,
22228,Tierz,Huesca,Aragón,821,6.5424,42.12837553207876,-0.3535398908929645,0,,,,,,,,,eoh_provincia,1,3,0,0,join_espacial,sin_dato,sin_registro,,,,,,4,0.611,4.87,4.63,3.65,72.5,,,
22229,Tolva,Huesca,Aragón,130,59.0432,42.13458357143725,0.5646537152593475,0,,,,,,,,,eoh_provincia,1,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.034,15.38,14.23,7.69,66.2,,,
22230,Torla-Ordesa,Huesca,Aragón,342,185.3208,42.68062750922493,-0.1337397863241935,24,,,,,,,,,eoh_provincia,13,34,5,0,join_espacial,sin_dato,sin_registro,,,,,,47,0.254,137.43,14.48,99.42,83.5,,,
22232,Torralba de Aragón,Huesca,Aragón,105,40.401,41.91845733208184,-0.5326075112706036,0,,,,,,,,,eoh_provincia,0,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.025,9.52,4.65,9.52,69.7,,,
22233,Torre la Ribera,Huesca,Aragón,102,32.1016,42.37932243489133,0.5412725953686085,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,17.04,0.0,15.5,,,
22234,Torrente de Cinca,Huesca,Aragón,1037,56.9809,41.45064381017512,0.3038600376614542,2,,,,,,,,,eoh_provincia,1,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.018,0.96,8.7,0.0,31.9,,,
22235,Torres de Alcanadre,Huesca,Aragón,91,17.644,41.96035524457387,-0.0995464024901729,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,13.4,0.0,17.2,,,
22236,Torres de Barbués,Huesca,Aragón,271,13.9439,41.957586330701645,-0.4534329644293604,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,7.29,0.0,21.7,,,
22239,Tramaced,Huesca,Aragón,108,15.4249,41.96757267130334,-0.3072687271959767,0,,,,,,,,,eoh_provincia,0,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.065,9.26,6.1,9.26,71.4,,,
22242,Valfarta,Huesca,Aragón,54,33.225,41.55000156966121,-0.1202207878780628,0,,,,,,,,,eoh_provincia,0,0,1,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,10.41,0.0,19.2,,,
22243,Valle de Bardají,Huesca,Aragón,52,45.53,42.42953875645856,0.4632219957820948,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,10.82,0.0,18.9,,,
22244,Valle de Lierp,Huesca,Aragón,52,32.7984,42.38229018551883,0.4910434279554853,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,15.99,0.0,15.9,,,
22245,Velilla de Cinca,Huesca,Aragón,505,16.5579,41.5807842425949,0.2549630275955186,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,9.81,0.0,19.6,,,
22246,Beranuy,Huesca,Aragón,68,63.8415,42.38102336156111,0.6044070994465598,1,,,,,,,,,eoh_provincia,0,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.016,14.71,18.57,14.71,64.0,,,
22247,Viacamp y Litera,Huesca,Aragón,40,108.3481,42.07297015318305,0.634267535714807,1,,,,,,,,,eoh_provincia,2,10,1,0,join_espacial,sin_dato,sin_registro,,,,,,12,0.111,300.0,11.04,250.0,82.7,,,
22248,Vicién,Huesca,Aragón,149,13.7629,42.043274835046034,-0.4578416427601458,0,,,,,,,,,eoh_provincia,0,5,0,0,join_espacial,sin_dato,sin_registro,,,,,,5,0.363,33.56,10.05,33.56,84.6,,,
22249,Villanova,Huesca,Aragón,171,6.8893,42.54926201877356,0.4567185648317042,0,,,,,,,,,eoh_provincia,2,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,3,0.435,17.54,3.27,5.85,84.6,,,
22250,Villanúa,Huesca,Aragón,570,58.207,42.684200015561245,-0.5103708275206447,6,,,,,,,,,eoh_provincia,4,3,2,0,join_espacial,sin_dato,sin_registro,,,,,,7,0.12,12.28,5.28,5.26,75.4,,,
22251,Villanueva de Sigena,Huesca,Aragón,340,146.4726,41.66697064856572,-0.0391549415718757,1,,,,,,,,,eoh_provincia,0,2,0,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.014,5.88,14.3,5.88,55.9,,,
22252,Yebra de Basa,Huesca,Aragón,155,90.9181,42.49120720918889,-0.2376976826109272,4,,,,,,,,,eoh_provincia,1,2,2,0,join_espacial,sin_dato,sin_registro,,,,,,3,0.033,19.35,11.54,12.9,70.4,,,
22253,Yésero,Huesca,Aragón,60,30.2447,42.63195307917899,-0.2276231717777877,1,,,,,,,,,eoh_provincia,1,2,0,0,join_espacial,sin_dato,sin_registro,,,,,,3,0.099,50.0,8.82,33.33,81.7,,,
22254,Zaidín,Huesca,Aragón,1807,92.6596,41.625684302520334,0.2856089674569482,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,12.42,0.0,17.9,,,
22901,Valle de Hecho,Huesca,Aragón,813,234.4384,42.73491405592069,-0.729566111260909,5,,,,,,,,,eoh_provincia,9,7,5,0,join_espacial,sin_dato,sin_registro,,,,,,16,0.068,19.68,16.95,8.61,69.3,,,
22902,Puente la Reina de Jaca,Huesca,Aragón,248,48.1275,42.588140286182735,-0.7630262931344299,3,,,,,,,,,eoh_provincia,2,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.042,8.06,3.57,0.0,54.7,,,
22903,San Miguel del Cinca,Huesca,Aragón,775,106.5782,41.819659086204176,0.0826519667878432,0,,,,,,,,,eoh_provincia,1,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.009,1.29,9.6,0.0,31.9,,,
22904,"Sotonera, La",Huesca,Aragón,879,165.5764,42.24837079319581,-0.5416002039869042,2,,,,,,,,,eoh_provincia,8,4,1,1,join_espacial,sin_dato,sin_registro,,,,,,12,0.072,13.65,5.08,4.55,73.8,,,
22905,Lupiñén-Ortilla,Huesca,Aragón,359,110.0893,42.16285876863029,-0.632910099927068,1,,,,,,,,,eoh_provincia,0,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,1,0.009,2.79,7.56,2.79,51.6,,,
22906,Santa María de Dulcis,Huesca,Aragón,206,27.1772,42.12222451371715,0.0263270876991794,2,,,,,,,,,eoh_provincia,1,1,0,0,join_espacial,sin_dato,sin_registro,,,,,,2,0.074,9.71,12.39,4.85,65.6,,,
22907,Aínsa-Sobrarbe,Huesca,Aragón,2335,284.9954,42.34548259451945,0.0939946567395022,20,,,,,,,,,eoh_provincia,25,25,7,1,join_espacial,sin_dato,sin_registro,,,,,,50,0.175,21.41,7.64,10.71,80.2,,,
22908,Hoz y Costean,Huesca,Aragón,225,57.5268,42.12448555122199,0.1467092704043351,1,,,,,,,,,eoh_provincia,1,2,0,0,join_espacial,sin_dato,sin_registro,,,,,,3,0.052,13.33,10.13,8.89,69.7,,,
22909,Vencillón,Huesca,Aragón,402,10.3797,41.70932099160303,0.3262307620564417,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,sin_registro,,,,,,0,0.0,0.0,8.74,0.0,20.5,,,
23001,Albanchez de Mágina,Jaén,Andalucía,903,38.7962,37.775045007362046,-3.457933410988123,1,8.0,45.0,8.0,100.0,6.0,75.0,,,eoh_provincia,10,2,1,0,join_espacial,municipal_directo,registro,49.83,1.16,,,,12,0.309,13.29,13.35,2.21,70.8,58.1,12.7,62.5
23002,Alcalá la Real,Jaén,Andalucía,21496,261.2019,37.45342872002556,-3.93203233521222,7,83.0,616.0,83.0,100.0,48.0,57.8,,,eoh_provincia,21,19,2,1,join_espacial,municipal_directo,registro,28.66,2.358,,,,40,0.153,1.86,0.92,0.88,59.9,56.4,3.5,57.6
23003,Alcaudete,Jaén,Andalucía,10129,236.6699,37.60294863656458,-4.097325114415043,2,30.0,223.0,30.0,100.0,19.0,63.3,,,eoh_provincia,11,6,1,2,join_espacial,municipal_directo,registro,22.02,0.942,,,,17,0.072,1.68,2.48,0.59,53.5,45.9,7.6,48.6
23004,Aldeaquemada,Jaén,Andalucía,446,120.1808,38.4035478206791,-3.360621610513276,1,2.0,9.0,2.0,100.0,2.0,100.0,,,eoh_provincia,3,5,0,0,join_espacial,municipal_directo,registro,20.18,0.075,,,,8,0.067,17.94,12.22,11.21,72.0,30.7,41.3,45.2
23005,Andújar,Jaén,Andalucía,35610,964.3214,38.22362741950685,-4.050293994474915,9,64.0,380.0,64.0,100.0,51.0,79.7,,,eoh_provincia,13,38,1,2,join_espacial,municipal_directo,registro,10.67,0.394,,,,51,0.053,1.43,13.37,1.07,43.8,30.0,13.8,34.8
23006,Arjona,Jaén,Andalucía,5330,158.3547,37.926461320610905,-4.078307996857502,1,6.0,38.0,6.0,100.0,5.0,83.3,,,eoh_provincia,1,6,0,1,join_espacial,municipal_directo,registro,7.13,0.24,,,,7,0.044,1.31,1.88,1.13,52.4,23.2,29.2,33.4
23007,Arjonilla,Jaén,Andalucía,3520,42.5333,37.9834152629296,-4.12206171973365,2,1.0,8.0,1.0,100.0,1.0,100.0,,,eoh_provincia,10,3,0,0,join_espacial,municipal_directo,registro,2.27,0.188,,,,13,0.306,3.69,6.97,0.85,62.1,15.2,46.9,31.6
23008,Arquillos,Jaén,Andalucía,1682,66.1897,38.20597231773343,-3.416006096360777,1,1.0,10.0,1.0,100.0,0.0,0.0,,,eoh_provincia,5,0,0,0,join_espacial,municipal_directo,registro,5.95,0.151,,,,5,0.076,2.97,8.95,0.0,43.3,19.7,23.6,28.0
23009,Baeza,Jaén,Andalucía,15575,192.6274,37.94532975615713,-3.490796762190794,19,127.0,720.0,127.0,100.0,114.0,89.8,,,eoh_provincia,82,27,2,2,join_espacial,municipal_directo,registro,46.23,3.738,,,,109,0.566,7.0,4.09,1.73,74.0,64.7,9.3,68.0
23010,Bailén,Jaén,Andalucía,17119,117.056,38.09272230103903,-3.7789034852294527,6,4.0,19.0,4.0,100.0,4.0,100.0,,,eoh_provincia,18,4,0,1,join_espacial,municipal_directo,registro,1.11,0.162,,,,22,0.188,1.29,0.2,0.23,56.4,12.2,44.2,27.7
23011,Baños de la Encina,Jaén,Andalucía,2542,391.9502,38.28492404888768,-3.769876055584247,8,27.0,186.0,27.0,100.0,20.0,74.1,,,eoh_provincia,12,9,0,0,join_espacial,municipal_directo,registro,73.17,0.475,,,,21,0.054,8.26,13.93,3.54,61.1,55.7,5.4,57.6
23012,Beas de Segura,Jaén,Andalucía,4983,160.3055,38.2538854133902,-2.8666578221459464,2,9.0,68.0,9.0,100.0,4.0,44.4,,,eoh_provincia,1,1,1,2,join_espacial,municipal_directo,registro,13.65,0.424,,,,2,0.012,0.4,5.77,0.2,38.5,33.4,5.1,35.2
23014,Begíjar,Jaén,Andalucía,2908,42.7602,37.97336273653551,-3.5703232564812826,1,1.0,4.0,1.0,100.0,1.0,100.0,,,eoh_provincia,7,2,0,1,join_espacial,municipal_directo,registro,1.38,0.094,,,,9,0.21,3.09,4.55,0.69,61.1,11.1,50.0,28.6
23015,Bélmez de la Moraleda,Jaén,Andalucía,1504,49.4013,37.73212485120869,-3.370200410439133,1,6.0,40.0,6.0,100.0,3.0,50.0,,,eoh_provincia,5,2,0,0,join_espacial,municipal_directo,registro,26.6,0.81,,,,7,0.142,4.65,12.67,1.33,58.2,47.0,11.2,50.9
23016,Benatae,Jaén,Andalucía,423,44.4259,38.35301393795816,-2.656242362783025,0,7.0,27.0,7.0,100.0,7.0,100.0,,,eoh_provincia,3,1,0,0,join_espacial,municipal_directo,registro,63.83,0.608,,,,4,0.09,9.46,11.01,2.36,65.1,56.1,9.0,59.2
23017,Cabra del Santo Cristo,Jaén,Andalucía,1639,186.8838,37.702548200751856,-3.246283210051112,1,6.0,34.0,6.0,100.0,1.0,16.7,,,eoh_provincia,3,3,1,2,join_espacial,municipal_directo,registro,20.74,0.182,,,,6,0.032,3.66,5.3,1.83,56.8,33.7,23.1,41.8
23018,Cambil,Jaén,Andalucía,2654,139.7861,37.67492539839343,-3.546996703132121,1,18.0,116.0,18.0,100.0,10.0,55.6,,,eoh_provincia,8,8,0,0,join_espacial,municipal_directo,registro,43.71,0.83,,,,16,0.114,6.03,13.75,3.01,61.3,53.4,7.9,56.2
23019,Campillo de Arenas,Jaén,Andalucía,1711,116.6541,37.58494647837277,-3.653029501425489,0,1.0,8.0,1.0,100.0,0.0,0.0,,,eoh_provincia,7,3,0,0,join_espacial,municipal_directo,registro,4.68,0.069,,,,10,0.086,5.84,22.96,1.75,55.1,16.1,39.0,29.8
23020,Canena,Jaén,Andalucía,1717,14.309,38.05884216442204,-3.5025228067763576,1,1.0,6.0,1.0,100.0,0.0,0.0,,,eoh_provincia,6,4,0,0,join_espacial,municipal_directo,registro,3.49,0.419,,,,10,0.699,5.82,4.2,2.33,73.5,21.7,51.8,39.8
23021,Carboneros,Jaén,Andalucía,624,58.5621,38.2171072090573,-3.629656797291122,0,,,,,,,,,eoh_provincia,2,0,0,0,join_espacial,sin_dato,registro,,,,,,2,0.034,3.21,6.73,0.0,42.7,,,
23024,"Carolina, La",Jaén,Andalucía,14677,201.2677,38.30668861777895,-3.615369427089089,5,5.0,34.0,5.0,100.0,5.0,100.0,,,eoh_provincia,4,7,0,1,join_espacial,municipal_directo,registro,2.32,0.169,,,,11,0.055,0.75,3.46,0.48,47.2,14.7,32.5,26.1
23025,Castellar,Jaén,Andalucía,3147,157.2367,38.29571263193197,-3.1418811904612003,0,2.0,19.0,2.0,100.0,2.0,100.0,,,eoh_provincia,7,2,0,1,join_espacial,municipal_directo,registro,6.04,0.121,,,,9,0.057,2.86,4.53,0.64,54.6,19.1,35.5,31.5
23026,Castillo de Locubín,Jaén,Andalucía,3805,102.4882,37.548403369635714,-3.948348924549189,1,16.0,115.0,16.0,100.0,11.0,68.8,,,eoh_provincia,5,0,0,0,join_espacial,municipal_directo,registro,30.22,1.122,,,,5,0.049,1.31,10.53,0.0,34.7,51.2,-16.5,45.4
23027,Cazalilla,Jaén,Andalucía,762,46.5942,37.9598697588134,-3.8849703645004623,1,1.0,8.0,1.0,100.0,0.0,0.0,,,eoh_provincia,2,0,0,0,join_espacial,municipal_directo,registro,10.5,0.172,,,,2,0.043,2.62,7.27,0.0,41.2,25.2,16.0,30.8
23028,Cazorla,Jaén,Andalucía,6930,305.1625,37.911853843655294,-2.964749951581421,26,324.0,1638.0,324.0,100.0,222.0,68.5,894.0,16.0,eoh_punto_turistico,54,33,5,0,join_espacial,municipal_directo,registro,236.36,5.368,2532.0,365.37,35.3,87,0.285,12.55,13.71,4.76,72.1,83.2,-11.1,79.3
23029,Chiclana de Segura,Jaén,Andalucía,859,235.8035,38.35250461249071,-2.98725614165824,0,1.0,6.0,1.0,100.0,1.0,100.0,,,eoh_provincia,1,4,0,0,join_espacial,municipal_directo,registro,6.98,0.025,,,,5,0.021,5.82,9.3,4.66,59.1,18.5,40.6,32.7
23030,Chilluévar,Jaén,Andalucía,1309,38.7471,37.990706847939634,-3.0343096311759474,2,11.0,82.0,11.0,100.0,3.0,27.3,,,eoh_provincia,6,0,0,0,join_espacial,municipal_directo,registro,62.64,2.116,,,,6,0.155,4.58,11.31,0.0,48.5,65.7,-17.2,59.7
23031,Escañuela,Jaén,Andalucía,902,13.7446,37.87549238451187,-4.031965712558407,1,1.0,6.0,1.0,100.0,0.0,0.0,,,eoh_provincia,0,0,0,0,join_espacial,municipal_directo,registro,6.65,0.437,,,,0,0.0,0.0,7.44,0.0,21.5,26.3,-4.8,24.6
23032,Espeluy,Jaén,Andalucía,596,25.5543,38.021078411581534,-3.861612145014426,0,,,,,,,,,eoh_provincia,0,0,0,1,join_espacial,sin_dato,registro,,,,,,0,0.0,0.0,2.85,0.0,25.9,,,
23033,Frailes,Jaén,Andalucía,1565,40.314,37.49283060927722,-3.823916471246422,1,5.0,56.0,5.0,100.0,1.0,20.0,,,eoh_provincia,5,1,1,0,join_espacial,municipal_directo,registro,35.78,1.389,,,,6,0.149,3.83,9.59,0.64,57.0,55.3,1.7,55.9
23034,Fuensanta de Martos,Jaén,Andalucía,3030,54.008,37.6309120242145,-3.9117077874707182,1,3.0,33.0,3.0,100.0,0.0,0.0,,,eoh_provincia,11,2,0,0,join_espacial,municipal_directo,registro,10.89,0.611,,,,13,0.241,4.29,10.9,0.66,59.1,33.9,25.2,42.7
23035,Fuerte del Rey,Jaén,Andalucía,1348,35.0656,37.90212159751306,-3.901888661091448,0,,,,,,,,,eoh_provincia,2,0,0,0,join_espacial,sin_dato,registro,,,,,,2,0.057,1.48,8.92,0.0,37.2,,,
23037,Génave,Jaén,Andalucía,548,63.5139,38.44142582926931,-2.7521670723127536,0,,,,,,,,,eoh_provincia,0,0,1,1,join_espacial,sin_dato,registro,,,,,,0,0.0,0.0,1.98,0.0,26.7,,,
23038,"Guardia de Jaén, La",Jaén,Andalucía,5212,38.5745,37.75230246494637,-3.699040802483263,2,5.0,43.0,5.0,100.0,3.0,60.0,,,eoh_provincia,5,11,1,0,join_espacial,municipal_directo,registro,8.25,1.115,,,,16,0.415,3.07,8.03,2.11,62.9,35.6,27.3,45.2
23039,Guarromán,Jaén,Andalucía,2703,96.1454,38.149060763188736,-3.758261994776,3,3.0,16.0,3.0,100.0,0.0,0.0,,,eoh_provincia,13,2,0,0,join_espacial,municipal_directo,registro,5.92,0.166,,,,15,0.156,5.55,6.56,0.74,63.3,19.9,43.4,35.1
23040,Lahiguera,Jaén,Andalucía,1560,44.7253,37.96583314963359,-3.986010228614647,0,3.0,24.0,3.0,100.0,3.0,100.0,,,eoh_provincia,0,3,0,0,join_espacial,municipal_directo,registro,15.38,0.537,,,,3,0.067,1.92,7.39,1.92,52.5,36.3,16.2,42.0
23041,Higuera de Calatrava,Jaén,Andalucía,590,38.7198,37.79558211411814,-4.15394000006261,0,,,,,,,,,eoh_provincia,2,0,0,0,join_espacial,sin_dato,registro,,,,,,2,0.052,3.39,9.18,0.0,42.6,,,
23042,Hinojares,Jaén,Andalucía,335,40.0033,37.72536427758876,-3.003032469499436,0,13.0,89.0,13.0,100.0,6.0,46.2,,,eoh_provincia,0,1,0,0,join_espacial,municipal_directo,registro,265.67,2.225,,,,1,0.025,2.99,6.55,2.99,54.6,80.0,-25.4,71.1
23043,Hornos,Jaén,Andalucía,561,117.5644,38.18578056557622,-2.732716673997683,6,14.0,94.0,14.0,100.0,4.0,28.6,,,eoh_provincia,5,14,1,0,join_espacial,municipal_directo,registro,167.56,0.8,,,,19,0.162,33.87,12.86,24.96,79.6,68.4,11.2,72.3
23044,Huelma,Jaén,Andalucía,5485,250.0958,37.64746533866186,-3.3971244767092936,0,7.0,45.0,7.0,100.0,3.0,42.9,,,eoh_provincia,11,1,0,0,join_espacial,municipal_directo,registro,8.2,0.18,,,,12,0.048,2.19,9.49,0.18,45.0,22.9,22.1,30.6
23045,Huesa,Jaén,Andalucía,2411,138.32,37.696561875675,-3.065584207512914,3,1.0,6.0,1.0,100.0,1.0,100.0,,,eoh_provincia,7,1,2,0,join_espacial,municipal_directo,registro,2.49,0.043,,,,8,0.058,3.32,11.45,0.41,49.1,12.4,36.7,25.2
23046,Ibros,Jaén,Andalucía,2773,55.7001,38.0490909648648,-3.540356096958746,0,1.0,5.0,1.0,100.0,1.0,100.0,,,eoh_provincia,7,0,0,1,join_espacial,municipal_directo,registro,1.8,0.09,,,,7,0.126,2.52,4.45,0.0,48.2,11.7,36.5,24.5
23047,"Iruela, La",Jaén,Andalucía,1819,123.8667,37.96499126339877,-2.9306535339221385,13,282.0,1488.0,282.0,100.0,167.0,59.2,,,eoh_provincia,28,13,1,0,join_espacial,municipal_directo,registro,818.03,12.013,,,,41,0.331,22.54,17.58,7.15,75.4,91.8,-16.4,86.1
23048,Iznatoraf,Jaén,Andalucía,874,86.5349,38.130991443795125,-2.987423837112428,3,10.0,76.0,10.0,100.0,6.0,60.0,,,eoh_provincia,2,4,0,0,join_espacial,municipal_directo,registro,86.96,0.878,,,,6,0.069,6.86,4.83,4.58,68.4,62.7,5.7,64.7
23049,Jabalquinto,Jaén,Andalucía,1939,73.1886,38.0171703281255,-3.750830849377327,0,4.0,31.0,4.0,100.0,1.0,25.0,,,eoh_provincia,1,0,0,0,join_espacial,municipal_directo,registro,15.99,0.424,,,,1,0.014,0.52,6.23,0.0,31.9,34.8,-2.9,33.8
23050,Jaén,Jaén,Andalucía,112235,423.8305,37.80909316093175,-3.751359076514536,11,284.0,1314.0,284.0,100.0,274.0,96.5,,,eoh_provincia,328,31,2,3,join_espacial,municipal_directo,registro,11.71,3.1,,,,359,0.847,3.2,4.74,0.28,62.6,46.7,15.9,52.3
23051,Jamilena,Jaén,Andalucía,3319,8.9981,37.73875094315327,-3.9163698324631007,0,1.0,6.0,1.0,100.0,1.0,100.0,,,eoh_provincia,3,0,0,0,join_espacial,municipal_directo,registro,1.81,0.667,,,,3,0.333,0.9,4.07,0.0,46.1,22.6,23.5,30.8
23052,Jimena,Jaén,Andalucía,1219,48.0063,37.83972193629975,-3.516524767012453,0,3.0,22.0,3.0,100.0,3.0,100.0,,,eoh_provincia,0,2,0,0,join_espacial,municipal_directo,registro,18.05,0.458,,,,2,0.042,1.64,9.91,1.64,47.1,37.2,9.9,40.7
23053,Jódar,Jaén,Andalucía,11285,148.6648,37.83197738169445,-3.3314522270478037,0,3.0,28.0,3.0,100.0,2.0,66.7,,,eoh_provincia,3,1,1,0,join_espacial,municipal_directo,registro,2.48,0.188,,,,4,0.027,0.35,9.21,0.09,35.9,15.7,20.2,22.8
23054,Larva,Jaén,Andalucía,435,41.726,37.76793007512543,-3.196174646649888,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,registro,,,,,,0,0.0,0.0,13.68,0.0,17.1,,,
23055,Linares,Jaén,Andalucía,55633,196.5598,38.09608123304058,-3.636777951706876,6,64.0,311.0,64.0,100.0,60.0,93.8,,,eoh_provincia,18,23,1,7,join_espacial,municipal_directo,registro,5.59,1.582,,,,41,0.209,0.74,0.3,0.41,55.4,35.8,19.6,42.7
23056,Lopera,Jaén,Andalucía,3502,67.8658,37.96123782878853,-4.231793868006971,0,1.0,11.0,1.0,100.0,1.0,100.0,,,eoh_provincia,12,5,0,0,join_espacial,municipal_directo,registro,3.14,0.162,,,,17,0.25,4.85,5.07,1.43,67.0,15.8,51.2,33.7
23057,Lupión,Jaén,Andalucía,801,24.3082,38.014077718281726,-3.576838480472557,0,,,,,,,,,eoh_provincia,0,0,0,0,join_espacial,sin_dato,registro,,,,,,0,0.0,0.0,5.35,0.0,23.5,,,
